STOP DATE,"STOP TIME","SENT TO STATE","INCIDENT NUMBER","STOP TYPE DESCRIPTION","GEO CODE","ANONYMOUS HOUSE NUMBER","ADDRESS STREET","CROSS STREET","RACE DESCRIPTION","SEX DESCRIPTION","RESIDENCY CODE","AGE IN YEARS (at time of contact)","PAT-DOWN FRISK CONDUCTED","SEARCH CONDUCTED","CITATION ISSUED","ARREST MADE","REASON FOR STOP - DRUG TRANSACTION","REASON FOR STOP - RADIO BROADCAST CFS","REASON FOR STOP - FITS DESCRIPTION","REASON FOR STOP - CASING","REASON FOR STOP - PROXIMITY","REASON FOR STOP - GANG ENFORCEMENT","REASON FOR STOP - SUSPICIOUS ACTIVITY","REASON FOR STOP - OTHER","FRISK CONDUCTED BY","REASON FOR FRISK - ADMINISTRATIVE","REASON FOR FRISK - VERBAL THREATS","REASON FOR FRISK - CRIMINAL VIOLENT BEHAVIOR","REASON FOR FRISK - VIOLENT BEHAVIOR","REASON FOR FRISK - VIOLENT CRIME","REASON FOR FRISK - SUSPICIOUS BULGE","REASON FOR FRISK - EVASIVE","REASON FOR FRISK - OTHER","PAT-DOWN FRISK LED TO SEARCH BEYOND","SEARCH CONDUCTED BY","REASON FOR SEARCH - ADMINISTRATIVE","REASON FOR SEARCH - DRUGS","REASON FOR SEARCH - HARD OBJECT","REASON FOR SEARCH - FIREARM","REASON FOR SEARCH - OTHER WEAPON","REASON FOR SEARCH - OTHER","CONTRABAND FOUND","CONTRABAND FOUND - DRUGS","CONTRABAND FOUND - DRUG PARAPHERNALIA","CONTRABAND FOUND - ALCOHOL","CONTRABAND FOUND - WEAPON","CONTRABAND FOUND - STOLEN PROPERTY","CONTRABAND FOUND - OTHER","MAPPING ADDRESS"
12/02/2016,"21:37","NO","UU1606631","MOTOR VEHICLE NON-IVC","60601","1700 BLOCK","E FLORIDA AVE",,"BLACK OR AFRICAN AMERICAN","MALE","Y","23","NO","YES","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","1700 E FLORIDA AVE ,URBANA,IL"
12/01/2016,"00:36","NO","UF1602702","MOTOR VEHICLE NON-IVC","54708","1 BLOCK","PARK","CUNNINGHAM","WHITE","FEMALE","N","49","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 PARK ,URBANA,IL"
12/01/2016,"01:04","YES","UU1606575","PEDESTRIAN","54609","1 BLOCK","LINCOLN AV","UNIVERSITY","WHITE","FEMALE","N","35","YES","YES","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","NO","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","1 LINCOLN AV ,URBANA,IL"
12/01/2016,"12:47","NO","UF1602704","MOTOR VEHICLE NON-IVC","51808","1000 BLOCK","KILLARNEY",,"BLACK OR AFRICAN AMERICAN","FEMALE","N","26","NO","YES","NO","NO","YES","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","1000 KILLARNEY ,URBANA,IL"
12/01/2016,"12:47","NO","UF1602704","MOTOR VEHICLE NON-IVC","51808","1000 BLOCK","KILLARNEY",,"BLACK OR AFRICAN AMERICAN","MALE","N","22","NO","YES","NO","NO","YES","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","1000 KILLARNEY ,URBANA,IL"
12/01/2016,"12:47","NO","UF1602704","MOTOR VEHICLE NON-IVC","51808","1000 BLOCK","KILLARNEY",,"BLACK OR AFRICAN AMERICAN","MALE","N","26","NO","YES","NO","NO","YES","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","1000 KILLARNEY ,URBANA,IL"
12/01/2016,"14:31","YES","UU1606588","PEDESTRIAN","54610","600 BLOCK","W PARK ST",,"BLACK OR AFRICAN AMERICAN","MALE","U","38","NO","YES","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","YES","YES","NO","NO","NO","NO","NO","600 W PARK ST ,URBANA,IL"
11/30/2016,"00:09","NO","UF1602689","PEDESTRIAN","51808","1700 BLOCK","MELROSE VILLAGE CIR",,"BLACK OR AFRICAN AMERICAN","FEMALE","N","20","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1700 MELROSE VILLAGE CIR ,URBANA,IL"
11/30/2016,"19:38","NO","UF1602696","MOTOR VEHICLE NON-IVC","60603","2500 BLOCK","S PHILO RD",,"BLACK OR AFRICAN AMERICAN","FEMALE","Y","29","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2500 S PHILO RD ,URBANA,IL"
11/30/2016,"21:02","YES","UF1602697","PEDESTRIAN","54615","100 BLOCK","N BROADWAY",,"WHITE","MALE","U","42","YES","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","REASONABLE SUSPICION","NO","NO","NO","NO","NO","NO","YES","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","100 N BROADWAY ,URBANA,IL"
11/30/2016,"21:24","NO","UF1602699","MOTOR VEHICLE NON-IVC","54611","100 BLOCK","W PARK ST",,"WHITE","MALE","N","44","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","100 W PARK ST ,URBANA,IL"
11/30/2016,"22:27","NO","UF1602700","MOTOR VEHICLE NON-IVC","54611","1 BLOCK","UNIVERSITY","CENTRAL","WHITE","FEMALE","N","25","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","CONSENT","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 UNIVERSITY ,URBANA,IL"
11/30/2016,"22:27","NO","UF1602700","MOTOR VEHICLE NON-IVC","54611","1 BLOCK","UNIVERSITY","CENTRAL","BLACK OR AFRICAN AMERICAN","MALE","Y","38","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","1 UNIVERSITY ,URBANA,IL"
11/30/2016,"22:27","NO","UF1602700","MOTOR VEHICLE NON-IVC","54611","1 BLOCK","UNIVERSITY","CENTRAL","WHITE","MALE","Y","37","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","1 UNIVERSITY ,URBANA,IL"
11/30/2016,"22:27","NO","UF1602700","MOTOR VEHICLE NON-IVC","54611","1 BLOCK","UNIVERSITY","CENTRAL","BLACK OR AFRICAN AMERICAN","MALE","Y","26","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 UNIVERSITY ,URBANA,IL"
11/30/2016,"23:40","NO","UU1606574","PEDESTRIAN","57601","300 BLOCK","S BROADWAY AV",,"WHITE","MALE","U","56","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","300 S BROADWAY AV ,URBANA,IL"
11/29/2016,"10:59","NO","UU1606536","MOTOR VEHICLE NON-IVC","51808","2000 BLOCK","N LINCOLN AV",,"WHITE","FEMALE","N","31","NO","YES","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","PROBABLE CAUSE","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","2000 N LINCOLN AV ,URBANA,IL"
11/29/2016,"10:59","NO","UU1606536","MOTOR VEHICLE NON-IVC","51808","2000 BLOCK","N LINCOLN AV",,"WHITE","MALE","N","37","NO","YES","YES","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","PROBABLE CAUSE","NO","YES","NO","NO","NO","NO","YES","NO","YES","NO","NO","NO","NO","2000 N LINCOLN AV ,URBANA,IL"
11/28/2016,"12:55","NO","UF1602713","PEDESTRIAN","57601","300 BLOCK","S BROADWAY",,"BLACK OR AFRICAN AMERICAN","FEMALE","N","15","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","300 S BROADWAY ,URBANA,IL"
11/28/2016,"12:55","NO","UF1602713","PEDESTRIAN","57601","300 BLOCK","S BROADWAY",,"BLACK OR AFRICAN AMERICAN","MALE","N","16","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","300 S BROADWAY ,URBANA,IL"
11/28/2016,"12:55","NO","UF1602713","PEDESTRIAN","57601","300 BLOCK","S BROADWAY",,"BLACK OR AFRICAN AMERICAN","MALE","Y","17","NO","NO","NO","NO","NO","YES","YES","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","300 S BROADWAY ,URBANA,IL"
11/28/2016,"14:20","YES","UU1606520","PEDESTRIAN","57711","2400 BLOCK","PRAIRIE GREEN DR",,"BLACK OR AFRICAN AMERICAN","MALE","N","21","YES","YES","NO","YES","NO","NO","YES","YES","YES","YES","YES","NO","REASONABLE SUSPICION","NO","NO","YES","NO","YES","YES","NO","NO","YES","PROBABLE CAUSE","NO","NO","YES","YES","NO","NO","YES","NO","NO","NO","YES","NO","NO","2400 PRAIRIE GREEN DR ,URBANA,IL"
11/27/2016,"16:37","YES","UU1606492","PEDESTRIAN","54702","1300 BLOCK","CUNNINGHAM AV",,"WHITE","FEMALE","Y","12","NO","YES","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","1300 CUNNINGHAM AV ,URBANA,IL"
11/27/2016,"18:25","YES","UF1602682","PEDESTRIAN","99999","1 BLOCK","UNIVERSITY","DALE","BLACK OR AFRICAN AMERICAN","MALE","N","13","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","1 UNIVERSITY ,URBANA,IL"
11/26/2016,"00:13","YES","UU1606485","PEDESTRIAN","57507","700 BLOCK","W WASHINGTON ST",,"WHITE","MALE","Y","17","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","700 W WASHINGTON ST ,URBANA,IL"
11/26/2016,"00:55","NO","UU1606485","PEDESTRIAN","57507","700 BLOCK","W WASHINGTON ST",,"WHITE","FEMALE","N","16","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","700 W WASHINGTON ST ,URBANA,IL"
11/26/2016,"01:26","YES","UF1602667","PEDESTRIAN","57608","1 BLOCK","COTTAGE GROVE","ILLINOIS E","WHITE","MALE","Y","28","YES","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","CONSENT","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1 COTTAGE GROVE ,URBANA,IL"
11/26/2016,"16:05","NO","UF1602724","PEDESTRIAN","54601","1300 BLOCK","N ROMINE",,"BLACK OR AFRICAN AMERICAN","MALE","Y","05","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1300 N ROMINE ,URBANA,IL"
11/26/2016,"16:39","YES","UU1606492","PEDESTRIAN","54702","1300 BLOCK","CUNNINGHAM AV",,"WHITE","FEMALE","Y","16","YES","NO","NO","YES","NO","YES","NO","NO","NO","NO","NO","YES","CONSENT","NO","NO","NO","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1300 CUNNINGHAM AV ,URBANA,IL"
11/26/2016,"18:36","NO","UF1602680","MOTOR VEHICLE NON-IVC","57705","1300 BLOCK","IVANHOE WAY",,"BLACK OR AFRICAN AMERICAN","MALE","U","24","NO","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1300 IVANHOE WAY ,URBANA,IL"
11/25/2016,"12:40","NO","UF1602665","PEDESTRIAN","57616","1500 BLOCK","E FLORIDA",,"BLACK OR AFRICAN AMERICAN","FEMALE","U","59","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1500 E FLORIDA ,URBANA,IL"
11/25/2016,"14:39","NO","UU1606499","PEDESTRIAN","54902","2700 BLOCK","SLAYBACK RD",,"BLACK OR AFRICAN AMERICAN","MALE","N","13","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","2700 SLAYBACK RD ,URBANA,IL"
11/25/2016,"19:26","YES","UU1606483","PEDESTRIAN","54711","200 BLOCK","N VINE ST",,"WHITE","FEMALE","Y","12","NO","YES","NO","NO","NO","YES","YES","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","200 N VINE ST ,URBANA,IL"
11/25/2016,"19:27","YES","UU1606483","PEDESTRIAN","54711","200 BLOCK","N VINE ST",,"WHITE","FEMALE","Y","16","NO","YES","NO","NO","NO","YES","YES","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","200 N VINE ST ,URBANA,IL"
11/24/2016,"00:37","NO","UF1602661","MOTOR VEHICLE NON-IVC","57612","1400 BLOCK","E WASHINGTON",,"WHITE","MALE","Y","59","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","1400 E WASHINGTON ,URBANA,IL"
11/24/2016,"19:31","YES","UF1602664","PEDESTRIAN","54703","800 BLOCK","E KERR",,"BLACK OR AFRICAN AMERICAN","MALE","U","18","YES","NO","NO","NO","NO","YES","YES","NO","YES","NO","YES","NO","CONSENT","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","800 E KERR ,URBANA,IL"
11/23/2016,"15:49","NO","UF1602658","PEDESTRIAN","54711","200 BLOCK","N BROADWAY",,"WHITE","MALE","Y","50","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","YES","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","200 N BROADWAY ,URBANA,IL"
11/23/2016,"20:42","YES","UU1606460","PEDESTRIAN","54708","300 BLOCK","E UNIVERSITY AV",,"BLACK OR AFRICAN AMERICAN","MALE","U","26","NO","YES","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","SEARCH INCIDENT TO ARREST","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","300 E UNIVERSITY AV ,URBANA,IL"
11/22/2016,"16:12","YES","UF1602655","PEDESTRIAN","54711","200 BLOCK","URBANA BLK",,"BLACK OR AFRICAN AMERICAN","MALE","N","16","NO","YES","NO","NO","NO","YES","NO","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","200 URBANA BLK ,URBANA,IL"
11/22/2016,"16:13","YES","UF1602655","PEDESTRIAN","54711","200 BLOCK","URBANA BLK",,"WHITE","MALE","Y","16","NO","YES","NO","NO","NO","YES","NO","NO","YES","NO","NO","NO","Not Applicable","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","Not Applicable","CONSENT","NO","NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","200 URBANA BLK ,URBANA,IL"
